,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,class
1041,0.231405,0.026667,0.150602,0.01227,0.049834,0.069444,0.288018,0.077694,0.372093,0.129213,0.463768,0.666667,1.0
1042,0.338843,0.28,0.198795,0.021472,0.124585,0.048611,0.315668,0.186813,0.372093,0.185393,0.217391,0.333333,0.0
1043,0.206612,0.09333300000000001,0.13253,0.076687,0.049834,0.104167,0.281106,0.112782,0.310078,0.134831,0.347826,0.5,1.0
1044,0.371901,0.113333,0.295181,0.248466,0.064784,0.170139,0.511521,0.250434,0.24031,0.168539,0.173913,0.5,1.0
1045,0.347107,0.486667,0.150602,0.042945,0.111296,0.114583,0.182028,0.1845,0.364341,0.11236,0.173913,0.333333,0.0
1046,0.289256,0.133333,0.259036,0.016871,0.11794,0.069444,0.269585,0.065356,0.364341,0.11236,0.695652,0.333333,0.0
1047,0.247934,0.066667,0.168675,0.141104,0.049834,0.097222,0.246544,0.133989,0.302326,0.129213,0.42029,0.666667,1.0
1048,0.247934,0.06,0.445783,0.027607,0.07309,0.208333,0.40553,0.157895,0.705426,0.303371,0.362319,0.5,1.0
1049,0.198347,0.133333,0.271084,0.105828,0.059801,0.15625,0.453917,0.166185,0.418605,0.134831,0.173913,0.5,1.0
1050,0.330579,0.34,0.108434,0.026074,0.111296,0.055556,0.110599,0.200308,0.550388,0.207865,0.289855,0.333333,0.0
1051,0.115702,0.106667,0.271084,0.04908,0.0299,0.069444,0.281106,0.094274,0.643411,0.151685,0.463768,0.833333,1.0
1052,0.504132,0.426667,0.331325,0.016871,0.210963,0.079861,0.105991,0.200694,0.488372,0.404494,0.289855,0.333333,0.0
1053,0.22314,0.146667,0.174699,0.025307,0.046512,0.024306,0.470046,0.127048,0.364341,0.224719,0.275362,0.333333,0.0
1054,0.31405,0.153333,0.174699,0.15184,0.051495,0.069444,0.320276,0.182957,0.248062,0.073034,0.202899,0.333333,0.0
1055,0.380165,0.066667,0.253012,0.069018,0.04485,0.020833,0.163594,0.130904,0.341085,0.168539,0.536232,0.333333,0.0
1056,0.173554,0.243333,0.156627,0.01227,0.0299,0.076389,0.237327,0.084249,0.449612,0.078652,0.362319,0.5,1.0
1057,0.363636,0.12,0.26506,0.010736,0.061462,0.020833,0.145161,0.140544,0.325581,0.224719,0.318841,0.166667,0.0
1058,0.330579,0.313333,0.210843,0.02454,0.107973,0.069444,0.138249,0.198381,0.410853,0.191011,0.173913,0.333333,0.0
1059,0.231405,0.18,0.210843,0.082822,0.089701,0.104167,0.331797,0.159244,0.294574,0.140449,0.202899,0.5,1.0
1060,0.256198,0.506667,0.126506,0.053681,0.107973,0.052083,0.135945,0.218045,0.627907,0.280899,0.181159,0.5,1.0
1061,0.214876,0.133333,0.26506,0.099693,0.064784,0.166667,0.398618,0.157509,0.333333,0.146067,0.173913,0.333333,0.0
1062,0.256198,0.066667,0.198795,0.006135,0.074751,0.079861,0.364055,0.105842,0.542636,0.162921,0.362319,0.333333,0.0
1063,0.31405,0.09333300000000001,0.204819,0.139571,0.043189,0.08680599999999998,0.315668,0.181029,0.27907,0.151685,0.26087,0.5,1.0
1064,0.115702,0.136667,0.174699,0.069785,0.043189,0.21875,0.304147,0.046077,0.364341,0.067416,0.637681,0.833333,1.0
1065,0.22314,0.18,0.216867,0.003067,0.041528,0.107639,0.241935,0.044534,0.302326,0.157303,0.594203,0.833333,1.0
1066,0.272727,0.173333,0.192771,0.021472,0.069767,0.097222,0.285714,0.123964,0.449612,0.157303,0.347826,0.5,1.0
1067,0.181818,0.14,0.162651,0.026074,0.05814,0.065972,0.25576,0.046077,0.457364,0.106742,0.681159,0.666667,1.0
1068,0.214876,0.09333300000000001,0.295181,0.105828,0.074751,0.142361,0.334101,0.148255,0.426357,0.168539,0.304348,0.5,1.0
1069,0.297521,0.08,1.0,0.023006,0.021595,0.114583,0.246544,0.08752699999999998,0.418605,0.185393,0.608696,0.5,1.0
1070,0.214876,0.186667,0.126506,0.02454,0.063123,0.08680599999999998,0.096774,0.18315,0.581395,0.308989,0.246377,0.5,1.0
1071,0.305785,0.38,0.108434,0.09816,0.131229,0.090278,0.202765,0.232119,0.511628,0.308989,0.202899,0.333333,0.0
1072,0.305785,0.28,0.216867,0.084356,0.10299,0.055556,0.221198,0.206092,0.488372,0.325843,0.362319,0.333333,0.0
1073,0.206612,0.1,0.186747,0.013804,0.021595,0.034722,0.175115,0.040293,0.449612,0.101124,0.710145,0.666667,1.0
1074,0.421488,0.08666699999999998,0.204819,0.099693,0.046512,0.111111,0.331797,0.175246,0.294574,0.129213,0.246377,0.5,1.0
1075,0.297521,0.146667,0.13253,0.071319,0.07309,0.111111,0.400922,0.105842,0.317829,0.129213,0.521739,0.5,1.0
1076,0.322314,0.066667,0.180723,0.009202,0.061462,0.166667,0.4447,0.135338,0.24031,0.08988799999999998,0.188406,0.333333,0.0
1077,0.214876,0.04,0.186747,0.009202,0.041528,0.180556,0.304147,0.071911,0.511628,0.073034,0.507246,0.666667,1.0
1078,0.206612,0.126667,0.295181,0.009202,0.089701,0.118056,0.198157,0.076923,0.511628,0.11236,0.608696,0.5,1.0
1079,0.355372,0.14,0.216867,0.02454,0.064784,0.118056,0.108295,0.152111,0.426357,0.44382,0.637681,0.666667,1.0
1080,0.165289,0.08,0.204819,0.006135,0.043189,0.135417,0.184332,0.054367,0.604651,0.11236,0.536232,0.333333,0.0
1081,0.206612,0.173333,0.174699,0.08588999999999998,0.061462,0.097222,0.509217,0.155967,0.44186,0.174157,0.304348,0.5,1.0
1082,0.280992,0.106667,0.174699,0.03681,0.04485,0.055556,0.25576,0.134953,0.496124,0.258427,0.304348,0.5,1.0
1083,0.198347,0.126667,0.108434,0.013804,0.031561,0.065972,0.241935,0.099672,0.534884,0.157303,0.289855,0.333333,0.0
1084,0.421488,0.34,0.301205,0.021472,0.54485,0.090278,0.172811,0.179102,0.248062,0.780899,0.217391,0.5,1.0
1085,0.644628,0.16,0.331325,0.033742,0.119601,0.118056,0.140553,0.252362,0.465116,0.393258,0.405797,0.666667,1.0
1086,0.198347,0.3,0.012048,0.004601,0.043189,0.017361,0.172811,0.100829,0.403101,0.073034,0.217391,0.166667,0.0
1087,0.280992,0.1,0.277108,0.08895699999999998,0.04485,0.055556,0.182028,0.109505,0.294574,0.314607,0.536232,0.5,1.0
1088,0.165289,0.07333299999999998,0.295181,0.065951,0.051495,0.149306,0.258065,0.123193,0.48062,0.08988799999999998,0.217391,0.666667,1.0
1089,0.247934,0.126667,0.180723,0.190184,0.063123,0.236111,0.354839,0.191633,0.341085,0.157303,0.231884,0.5,1.0
1090,0.561983,0.266667,0.385542,0.02454,0.169435,0.017361,0.032258,0.190669,0.418605,0.247191,0.536232,0.5,1.0
1091,0.247934,0.06,0.216867,0.01227,0.04485,0.128472,0.235023,0.056873,0.364341,0.247191,0.57971,0.5,1.0
1092,0.305785,0.08666699999999998,0.192771,0.064417,0.078073,0.131944,0.246544,0.131483,0.302326,0.168539,0.318841,0.666667,1.0
1093,0.272727,0.07333299999999998,0.168675,0.046012,0.039867,0.052083,0.165899,0.113553,0.147287,0.314607,0.492754,0.5,1.0
1094,0.181818,0.08,0.192771,0.03681,0.036545,0.08680599999999998,0.258065,0.08154999999999998,0.511628,0.258427,0.463768,0.666667,1.0
1095,0.239669,0.07333299999999998,0.138554,0.08588999999999998,0.063123,0.121528,0.25576,0.142472,0.48062,0.117978,0.231884,0.5,1.0
1096,0.247934,0.16,0.108434,0.105828,0.053156,0.243056,0.5,0.169462,0.325581,0.106742,0.130435,0.333333,0.0
1097,0.214876,0.106667,0.138554,0.021472,0.061462,0.100694,0.292627,0.071139,0.310078,0.179775,0.492754,0.666667,1.0
1098,0.322314,0.16,0.373494,0.153374,0.04485,0.190972,0.33871,0.206092,0.317829,0.123596,0.130435,0.5,1.0
1099,0.528926,0.24,0.253012,0.021472,0.10299,0.020833,0.032258,0.164835,0.325581,0.320225,0.449275,0.666667,1.0
1100,0.256198,0.213333,0.253012,0.08588999999999998,0.094684,0.138889,0.391705,0.162136,0.310078,0.179775,0.202899,0.333333,0.0
1101,0.413223,0.22,0.385542,0.02454,0.139535,0.027778,0.08294899999999998,0.221515,0.635659,0.247191,0.362319,0.333333,0.0
1102,0.198347,0.146667,0.180723,0.029141,0.053156,0.097222,0.175115,0.068248,0.457364,0.219101,0.550725,0.666667,1.0
1103,0.371901,0.273333,0.259036,0.029141,0.04485,0.107639,0.253456,0.140544,0.395349,0.140449,0.391304,0.5,1.0
1104,0.22314,0.186667,0.186747,0.19862,0.07309,0.065972,0.246544,0.160594,0.372093,0.191011,0.434783,0.5,1.0
1105,0.528926,0.186667,0.385542,0.035276,0.187708,0.03125,0.08064499999999998,0.209948,0.395349,0.247191,0.652174,0.5,1.0
1106,0.280992,0.173333,0.204819,0.184049,0.064784,0.020833,0.08064499999999998,0.136688,0.364341,0.101124,0.536232,0.333333,0.0
1107,0.264463,0.34,0.0,0.016871,0.071429,0.006944,0.004608,0.17139,0.534884,0.140449,0.333333,0.333333,0.0
1108,0.231405,0.12,0.144578,0.101227,0.048173,0.09375,0.301843,0.155967,0.488372,0.213483,0.347826,0.5,1.0
1109,0.165289,0.106667,0.168675,0.01227,0.048173,0.135417,0.16129,0.0,0.294574,0.039326,0.855072,0.666667,1.0
1110,0.206612,0.213333,0.144578,0.069018,0.04485,0.145833,0.288018,0.091575,0.403101,0.123596,0.478261,0.5,1.0
1111,0.371901,0.08666699999999998,0.246988,0.02454,0.068106,0.079861,0.235023,0.132832,0.100775,0.129213,0.217391,0.333333,0.0
1112,0.247934,0.353333,0.024096,0.013804,0.079734,0.013889,0.009217,0.156931,0.542636,0.213483,0.217391,0.333333,0.0
1113,0.214876,0.113333,0.192771,0.16411,0.048173,0.236111,0.428571,0.166185,0.325581,0.157303,0.318841,0.5,1.0
1114,0.231405,0.06,0.168675,0.018405,0.054817,0.211806,0.396313,0.095045,0.333333,0.11236,0.318841,0.333333,0.0
1115,0.256198,0.08666699999999998,0.295181,0.01227,0.053156,0.048611,0.364055,0.107769,0.410853,0.230337,0.434783,0.333333,0.0
1116,0.264463,0.106667,0.144578,0.128834,0.034884,0.142361,0.490783,0.17833,0.581395,0.134831,0.318841,0.5,1.0
1117,0.363636,0.206667,0.228916,0.013804,0.08139499999999998,0.03125,0.052995,0.175246,0.418605,0.292135,0.26087,0.333333,0.0
1118,0.322314,0.616667,0.090361,0.023006,0.154485,0.034722,0.059908,0.172161,0.395349,0.146067,0.289855,0.333333,0.0
1119,0.132231,0.046667,0.192771,0.029141,0.046512,0.03125,0.103687,0.032196,0.248062,0.202247,0.666667,0.5,1.0
1120,0.280992,0.106667,0.162651,0.01227,0.048173,0.104167,0.267281,0.107769,0.333333,0.134831,0.333333,0.5,1.0
1121,0.330579,0.14,0.13253,0.136503,0.078073,0.149306,0.476959,0.193561,0.27907,0.219101,0.188406,0.5,1.0
1122,0.22314,0.113333,0.162651,0.257669,0.091362,0.097222,0.308756,0.205321,0.372093,0.151685,0.304348,0.5,1.0
1123,0.214876,0.033333,0.283133,0.015337,0.137874,0.135417,0.35023,0.109697,0.379845,0.078652,0.26087,0.5,1.0
1124,0.14876,0.18,0.222892,0.006135,0.048173,0.017361,0.152074,0.059572,0.503876,0.067416,0.492754,0.333333,0.0
1125,0.214876,0.16,0.301205,0.154908,0.063123,0.194444,0.460829,0.186813,0.27907,0.213483,0.202899,0.333333,0.0
1126,0.404959,0.456667,0.13253,0.026074,0.091362,0.027778,0.08294899999999998,0.177174,0.294574,0.185393,0.202899,0.333333,0.0
1127,0.214876,0.013333,0.210843,0.065951,0.064784,0.104167,0.223502,0.146327,0.550388,0.320225,0.246377,0.5,1.0
1128,0.553719,0.233333,0.210843,0.041411,0.137874,0.079861,0.147465,0.209562,0.379845,0.264045,0.362319,0.5,1.0
1129,0.471074,0.313333,0.39759,0.026074,0.627907,0.038194,0.071429,0.213804,0.348837,0.252809,0.231884,0.333333,0.0
1130,0.272727,0.233333,0.253012,0.07515299999999998,0.101329,0.097222,0.28341,0.196453,0.542636,0.280899,0.362319,0.333333,0.0
1131,0.239669,0.153333,0.054217,0.01227,0.049834,0.180556,0.31106,0.095431,0.310078,0.123596,0.304348,0.333333,0.0
1132,0.231405,0.166667,0.240964,0.031442,0.053156,0.118056,0.184332,0.039522,0.302326,0.095506,0.768116,0.666667,1.0
1133,0.206612,0.276667,0.13253,0.018405,0.061462,0.104167,0.308756,0.111625,0.51938,0.179775,0.347826,0.5,1.0
1134,0.239669,0.053333,0.168675,0.029141,0.061462,0.135417,0.33871,0.096202,0.511628,0.162921,0.492754,0.666667,1.0
1135,0.495868,0.153333,0.295181,0.226994,0.061462,0.041667,0.260369,0.256217,0.356589,0.129213,0.217391,0.333333,0.0
1136,0.280992,0.126667,0.186747,0.009202,0.036545,0.090278,0.170507,0.034895,0.24031,0.061798,0.681159,0.5,1.0
1137,0.247934,0.04,0.210843,0.013804,0.063123,0.135417,0.25576,0.077116,0.271318,0.280899,0.449275,0.5,1.0
1138,0.272727,0.18,0.144578,0.226994,0.07641199999999998,0.15625,0.442396,0.225371,0.310078,0.151685,0.115942,0.333333,0.0
1139,0.413223,0.253333,0.271084,0.030675,0.093023,0.020833,0.02765,0.146327,0.465116,0.320225,0.869565,0.5,1.0
1140,0.256198,0.113333,0.180723,0.053681,0.074751,0.076389,0.253456,0.132832,0.209302,0.08988799999999998,0.202899,0.5,1.0
1141,0.264463,0.113333,0.174699,0.223926,0.063123,0.135417,0.380184,0.213804,0.387597,0.129213,0.188406,0.333333,0.0
1142,0.173554,0.24,0.216867,0.029141,0.034884,0.038194,0.154378,0.094467,0.387597,0.146067,0.405797,0.5,1.0
1143,0.099174,0.24,0.024096,0.276074,0.049834,0.128472,0.281106,0.219587,0.503876,0.196629,0.318841,0.5,1.0
1144,0.264463,0.08666699999999998,0.204819,0.121166,0.039867,0.104167,0.569124,0.157895,0.387597,0.191011,0.362319,0.5,1.0
1145,0.561983,0.626667,0.259036,0.035276,0.111296,0.08680599999999998,0.18894,0.21766,0.27907,0.196629,0.304348,0.5,1.0
1146,0.264463,0.02,0.192771,0.06135,0.079734,0.201389,0.317972,0.163678,0.643411,0.123596,0.202899,0.666667,1.0
1147,0.214876,0.133333,0.174699,0.015337,0.071429,0.114583,0.278802,0.111625,0.589147,0.191011,0.362319,0.666667,1.0
1148,0.429752,0.106667,0.301205,0.009202,0.064784,0.08680599999999998,0.232719,0.090418,0.379845,0.067416,0.637681,0.5,1.0
1149,0.305785,0.173333,0.210843,0.082822,0.041528,0.038194,0.276498,0.101986,0.341085,0.095506,0.57971,0.666667,1.0
1150,0.380165,0.1,0.192771,0.010736,0.064784,0.201389,0.246544,0.090033,0.294574,0.185393,0.434783,0.5,1.0
1151,0.231405,0.113333,0.180723,0.015337,0.061462,0.107639,0.294931,0.113553,0.542636,0.162921,0.304348,0.666667,1.0
1152,0.322314,0.066667,0.319277,0.009202,0.053156,0.142361,0.370968,0.071139,0.302326,0.123596,0.565217,0.333333,0.0
1153,0.297521,0.08,0.259036,0.110429,0.059801,0.090278,0.33871,0.179102,0.364341,0.185393,0.144928,0.666667,1.0
1154,0.31405,0.106667,0.26506,0.04908,0.046512,0.166667,0.322581,0.076923,0.263566,0.08426999999999998,0.521739,0.5,1.0
1155,0.289256,0.146667,0.198795,0.026074,0.056478,0.09375,0.274194,0.071911,0.48062,0.123596,0.666667,0.666667,1.0
1156,0.198347,0.113333,0.228916,0.111963,0.059801,0.184028,0.465438,0.165992,0.348837,0.134831,0.15942,0.333333,0.0
1157,0.256198,0.146667,0.295181,0.107362,0.079734,0.083333,0.345622,0.175246,0.550388,0.230337,0.434783,0.666667,1.0
1158,0.330579,0.173333,0.210843,0.018405,0.054817,0.024306,0.370968,0.071139,0.302326,0.106742,0.594203,0.5,1.0
1159,0.214876,0.14,0.343373,0.006135,0.084718,0.048611,0.262673,0.101986,0.263566,0.106742,0.217391,0.333333,0.0
1160,0.190083,0.346667,0.0,0.010736,0.054817,0.079861,0.168203,0.127048,0.457364,0.08988799999999998,0.202899,0.166667,0.0
1161,0.347107,0.106667,0.289157,0.095092,0.063123,0.041667,0.294931,0.174475,0.395349,0.269663,0.289855,0.333333,0.0
1162,0.305785,0.09333300000000001,0.198795,0.093558,0.04485,0.152778,0.304147,0.130904,0.372093,0.258427,0.492754,0.5,1.0
1163,0.297521,0.08,0.222892,0.250767,0.064784,0.145833,0.423963,0.238866,0.24031,0.11236,0.173913,0.5,1.0
1164,0.214876,0.03,0.216867,0.01227,0.05814,0.07291699999999998,0.142857,0.058415,0.333333,0.157303,0.536232,0.666667,1.0
1165,0.181818,0.28,0.0,0.01227,0.079734,0.048611,0.046083,0.142086,0.496124,0.129213,0.217391,0.333333,0.0
1166,0.231405,0.253333,0.295181,0.104294,0.071429,0.0625,0.410138,0.163678,0.302326,0.08988799999999998,0.144928,0.333333,0.0
1167,0.264463,0.186667,0.126506,0.026074,0.127907,0.065972,0.135945,0.163293,0.527132,0.179775,0.304348,0.5,1.0
1168,0.396694,0.123333,0.216867,0.009202,0.041528,0.048611,0.170507,0.080779,0.178295,0.078652,0.492754,0.666667,1.0
1169,0.31405,0.26,0.295181,0.190184,0.38206,0.142361,0.493088,0.225371,0.186047,0.162921,0.173913,0.333333,0.0
1170,0.338843,0.253333,0.192771,0.053681,0.039867,0.135417,0.304147,0.078851,0.356589,0.123596,0.695652,0.666667,1.0
1171,0.38843,0.08666699999999998,0.313253,0.019939,0.134551,0.027778,0.039171,0.180644,0.496124,0.252809,0.347826,0.333333,0.0
1172,0.454545,0.186667,0.23494,0.013804,0.11794,0.138889,0.112903,0.181415,0.581395,0.286517,0.42029,0.5,1.0
1173,0.173554,0.126667,0.174699,0.165644,0.04485,0.104167,0.251152,0.150183,0.488372,0.146067,0.362319,0.833333,1.0
1174,0.396694,0.43,0.144578,0.092025,0.179402,0.104167,0.294931,0.275496,0.465116,0.477528,0.188406,0.333333,0.0
1175,0.198347,0.206667,0.259036,0.021472,0.10299,0.045139,0.041475,0.13823,0.565891,0.365169,0.463768,0.666667,1.0
1176,0.636364,0.226667,0.289157,0.030675,0.112957,0.024306,0.032258,0.219973,0.286822,0.174157,0.434783,0.333333,0.0
1177,0.396694,0.153333,0.180723,0.004601,0.059801,0.052083,0.237327,0.103721,0.178295,0.095506,0.304348,0.333333,0.0
1178,0.272727,0.066667,0.23494,0.21319,0.069767,0.163194,0.345622,0.238288,0.488372,0.314607,0.15942,0.333333,0.0
1179,0.264463,0.126667,0.289157,0.084356,0.054817,0.204861,0.410138,0.164835,0.372093,0.157303,0.202899,0.5,1.0
1180,0.31405,0.09333300000000001,0.168675,0.174847,0.078073,0.232639,0.315668,0.215732,0.209302,0.044944,0.173913,0.5,1.0
1181,0.22314,0.14,0.180723,0.131135,0.069767,0.083333,0.368664,0.121072,0.403101,0.191011,0.485507,0.5,1.0
1182,0.247934,0.066667,0.228916,0.01227,0.048173,0.118056,0.241935,0.090418,0.465116,0.207865,0.463768,0.666667,1.0
1183,0.363636,0.153333,0.259036,0.09816,0.063123,0.059028,0.186636,0.176788,0.395349,0.235955,0.376812,0.333333,0.0
1184,0.380165,0.193333,0.259036,0.026074,0.089701,0.038194,0.029954,0.161751,0.348837,0.331461,0.463768,0.666667,1.0
1185,0.231405,0.1,0.162651,0.076687,0.056478,0.145833,0.364055,0.157895,0.426357,0.303371,0.217391,0.333333,0.0
1186,0.181818,0.113333,0.240964,0.078221,0.071429,0.190972,0.336406,0.132447,0.341085,0.370787,0.362319,0.5,1.0
1187,0.363636,0.193333,0.162651,0.016871,0.031561,0.03125,0.12212,0.100058,0.193798,0.146067,0.347826,0.333333,0.0
1188,0.975207,0.403333,0.457831,0.047546,0.151163,0.017361,0.08525299999999998,0.310199,0.178295,0.258427,0.463768,0.666667,1.0
1189,0.305785,0.146667,0.126506,0.091258,0.028239,0.111111,0.315668,0.102757,0.155039,0.073034,0.449275,0.333333,0.0
1190,0.173554,0.106667,0.180723,0.021472,0.039867,0.09375,0.198157,0.099094,0.51938,0.264045,0.42029,0.666667,1.0
1191,0.214876,0.146667,0.198795,0.070552,0.068106,0.100694,0.301843,0.114324,0.418605,0.202247,0.449275,0.333333,0.0
1192,0.305785,0.106667,0.186747,0.191718,0.068106,0.08680599999999998,0.400922,0.226142,0.255814,0.174157,0.15942,0.5,1.0
1193,0.198347,0.146667,0.10241,0.033742,0.051495,0.079861,0.274194,0.130904,0.224806,0.134831,0.144928,0.333333,0.0
1194,0.363636,0.433333,0.126506,0.016871,0.107973,0.013889,0.016129,0.186813,0.372093,0.168539,0.217391,0.333333,0.0
1195,0.190083,0.08666699999999998,0.240964,0.01227,0.094684,0.137153,0.366359,0.078851,0.410853,0.207865,0.565217,0.5,1.0
1196,0.256198,0.166667,0.126506,0.006135,0.07309,0.131944,0.327189,0.107769,0.310078,0.129213,0.202899,0.5,1.0
1197,0.165289,0.14,0.198795,0.047546,0.033223,0.100694,0.18894,0.054559,0.410853,0.11236,0.623188,0.5,1.0
1198,0.22314,0.126667,0.156627,0.116564,0.054817,0.069444,0.292627,0.173703,0.550388,0.235955,0.26087,0.5,1.0
1199,0.355372,0.07333299999999998,0.240964,0.004601,0.046512,0.25,0.400922,0.105842,0.263566,0.067416,0.289855,0.5,1.0
1200,0.31405,0.22,0.144578,0.018405,0.11794,0.010417,0.011521,0.175246,0.434109,0.207865,0.217391,0.333333,0.0
1201,0.31405,0.066667,0.295181,0.267638,0.061462,0.121528,0.35023,0.240794,0.263566,0.106742,0.173913,0.333333,0.0
1202,0.239669,0.173333,0.240964,0.023006,0.039867,0.114583,0.241935,0.041064,0.193798,0.146067,0.608696,0.666667,1.0
1203,0.239669,0.246667,0.180723,0.07208599999999998,0.04485,0.090278,0.366359,0.079237,0.310078,0.134831,0.608696,0.5,1.0
1204,0.22314,0.066667,0.289157,0.266871,0.074751,0.190972,0.407834,0.255832,0.20155,0.219101,0.072464,0.5,1.0
1205,0.181818,0.12,0.253012,0.070552,0.0299,0.239583,0.396313,0.082707,0.527132,0.101124,0.623188,0.833333,1.0
1206,0.214876,0.053333,0.222892,0.013804,0.046512,0.090278,0.237327,0.122229,0.511628,0.157303,0.26087,0.5,1.0
1207,0.190083,0.126667,0.186747,0.013804,0.043189,0.055556,0.177419,0.070368,0.465116,0.123596,0.449275,0.666667,1.0
1208,0.661157,0.166667,0.295181,0.042945,0.139535,0.184028,0.170507,0.252362,0.449612,0.303371,0.391304,0.666667,1.0
1209,0.198347,0.013333,0.246988,0.006135,0.051495,0.055556,0.16129,0.053403,0.325581,0.191011,0.492754,0.666667,1.0
1210,0.22314,0.14,0.313253,0.111963,0.066445,0.118056,0.428571,0.161943,0.341085,0.162921,0.217391,0.5,1.0
1211,0.38843,0.253333,0.355422,0.01227,0.672757,0.052083,0.08986199999999998,0.191055,0.24031,0.629213,0.173913,0.333333,0.0
1212,0.247934,0.146667,0.138554,0.06135,0.08637899999999998,0.171875,0.535714,0.167534,0.465116,0.213483,0.217391,0.333333,0.0
1213,0.272727,0.34,0.006024,0.026074,0.11794,0.090278,0.08525299999999998,0.161751,0.542636,0.202247,0.391304,0.5,1.0
1214,0.289256,0.07333299999999998,0.150602,0.01227,0.069767,0.138889,0.232719,0.129362,0.627907,0.247191,0.362319,0.666667,1.0
1215,0.256198,0.133333,0.144578,0.023006,0.041528,0.166667,0.264977,0.032967,0.20155,0.117978,0.753623,0.666667,1.0
1216,0.289256,0.08,0.23494,0.026074,0.064784,0.079861,0.186636,0.064199,0.170543,0.073034,0.57971,0.5,1.0
1217,0.239669,0.253333,0.162651,0.070552,0.049834,0.118056,0.207373,0.080586,0.341085,0.123596,0.637681,0.666667,1.0
1218,0.264463,0.07333299999999998,0.138554,0.078221,0.189369,0.090278,0.225806,0.159823,0.248062,0.179775,0.202899,0.5,1.0
1219,0.322314,0.173333,0.168675,0.159509,0.051495,0.104167,0.25576,0.21284,0.426357,0.039326,0.173913,0.5,1.0
1220,0.22314,0.08666699999999998,0.222892,0.029141,0.064784,0.239583,0.304147,0.08849,0.472868,0.297753,0.492754,0.666667,1.0
1221,0.256198,0.046667,0.168675,0.058282,0.033223,0.045139,0.232719,0.122614,0.403101,0.134831,0.347826,0.833333,1.0
1222,0.239669,0.266667,0.048193,0.023006,0.091362,0.059028,0.064516,0.162136,0.472868,0.235955,0.246377,0.333333,0.0
